Geneid	0.04	4	8	30
Candidate_RF01701_Cyano-1	-0.45021444372288233	-0.45021444372288233	0.606146044913891	0.2942828425318752
Candidate_RF02514_5_ureB_sRNA	-1.0157038697279315	0.568632299709994	0.23080175447701767	0.21626981554092087
Candidate_RF02701_PsrR1	-0.45104834369822816	-0.4982760148445399	-0.37464054139386954	1.3239648999366367
gene-SYNPCC7002_RS00010	0.640982465343304	0.2072316681175399	-0.8604903780781468	0.012276244617293219
gene-SYNPCC7002_RS00015	1.237378340234115	-0.712280346792131	0.10107025144091394	-0.6261682448829132
gene-SYNPCC7002_RS00025	1.31319438750512	-0.20522393113672824	-0.6493812682454158	-0.45858918812297417
gene-SYNPCC7002_RS00030	1.5211573579219315	-0.29643907862055413	-0.44480960279611276	-0.7799086765052671
gene-SYNPCC7002_RS00035	-0.5150952874393009	1.0552716110147946	-0.16032603863935982	-0.3798502849361302
gene-SYNPCC7002_RS00040	-1.3180633771949448	1.114421422081461	0.5628195753220733	-0.35917762020858823
gene-SYNPCC7002_RS00045	-1.2043963643982711	0.46499143911395513	0.41375755583117907	0.32564736945314166
gene-SYNPCC7002_RS00050	0.5154795787838835	0.3224084009099003	-0.25393765745642266	-0.5839503222373685
gene-SYNPCC7002_RS00055	0.8538475535680791	-1.149785281303537	-0.7208190662762239	1.0167567940116833
gene-SYNPCC7002_RS00060	1.3008860938644422	-0.7104195913615545	-1.0219448069204091	0.43147830441751694
gene-SYNPCC7002_RS00070	1.4868719068898855	-0.8705874923697143	-0.7861581728549394	0.16987375833477192
gene-SYNPCC7002_RS00075	1.4385385254306573	-0.8197621196326026	-0.8512669356578203	0.23249052985976434
gene-SYNPCC7002_RS00080	0.19523517305102056	-0.6530168131851801	-0.8876122756977697	1.3453939158319352
gene-SYNPCC7002_RS00085	1.5783113983953838	-0.6627423766157793	-0.685158923553509	-0.2304100982260967
gene-SYNPCC7002_RS00090	1.6470689693613854	-0.5578397892446068	-0.6741419108117602	-0.4150872693050177
gene-SYNPCC7002_RS00095	1.6133864796685482	-0.6367853052128757	-0.7261745677865333	-0.25042660666913286
gene-SYNPCC7002_RS00100	1.3217621294785937	-0.6202796585644639	-1.0723773850587803	0.37089491414464193
gene-SYNPCC7002_RS00105	-0.18117410534171186	-0.023323220314473127	-1.010181969116449	1.2146792947726177
